display_id,kind,track_id,label,start_x,start_y,end_x,end_y,avg_confidence,first_timestamp,last_timestamp
car_ID_1,FLUSH,1,car,577,136,577,136,0.5525,2026-08-04 03:21:00.608,2026-08-04 03:21:00.761
car_ID_3,FLUSH,7,car,423,311,423,311,0.5561,2026-08-04 03:21:09.308,2026-08-04 03:21:09.308
car_ID_2,FLUSH,6,car,720,301,774,273,0.7691,2026-08-04 03:21:09.277,2026-08-04 03:21:09.933
car_ID_6,FLUSH,14,car,489,233,484,233,0.5365,2026-08-04 03:21:09.968,2026-08-04 03:21:10.081
car_ID_4,FLUSH,8,car,768,313,973,339,0.7415,2026-08-04 03:21:09.543,2026-08-04 03:21:10.112
car_ID_7,FLUSH,16,car,251,256,327,284,0.6364,2026-08-04 03:21:10.173,2026-08-04 03:21:11.461
car_ID_10,FLUSH,22,car,906,299,833,285,0.6681,2026-08-04 03:21:10.898,2026-08-04 03:21:11.461
car_ID_8,FLUSH,15,car,555,238,503,244,0.5383,2026-08-04 03:21:10.237,2026-08-04 03:21:11.530
truck_ID_1,FLUSH,19,truck,587,225,573,227,0.5510,2026-08-04 03:21:11.069,2026-08-04 03:21:11.530
car_ID_9,FLUSH,11,car,622,234,613,241,0.5357,2026-08-04 03:21:10.238,2026-08-04 03:21:11.644
car_ID_5,FLUSH,10,car,453,324,960,350,0.7436,2026-08-04 03:21:09.706,2026-08-04 03:21:11.959
car_ID_11,FLUSH,24,car,786,369,796,334,0.7391,2026-08-04 03:21:11.959,2026-08-04 03:21:12.671
car_ID_17,FLUSH,31,car,660,252,659,252,0.5418,2026-08-04 03:21:12.771,2026-08-04 03:21:12.804
truck_ID_3,FLUSH,28,truck,449,358,793,377,0.6842,2026-08-04 03:21:12.266,2026-08-04 03:21:13.156
truck_ID_2,FLUSH,26,truck,377,409,905,381,0.7068,2026-08-04 03:21:11.992,2026-08-04 03:21:13.371
car_ID_14,FLUSH,28,car,460,351,978,383,0.6115,2026-08-04 03:21:12.330,2026-08-04 03:21:13.501
car_ID_12,FLUSH,26,car,384,405,961,381,0.6141,2026-08-04 03:21:12.026,2026-08-04 03:21:13.941
truck_ID_4,FLUSH,33,truck,500,243,422,255,0.6038,2026-08-04 03:21:12.671,2026-08-04 03:21:14.074
car_ID_15,FLUSH,30,car,581,250,519,265,0.5939,2026-08-04 03:21:12.447,2026-08-04 03:21:14.503
car_ID_18,FLUSH,39,car,340,367,893,391,0.7196,2026-08-04 03:21:13.841,2026-08-04 03:21:16.038
car_ID_21,FLUSH,44,car,721,237,705,236,0.5247,2026-08-04 03:21:16.579,2026-08-04 03:21:17.117
car_ID_13,FLUSH,29,car,809,280,786,245,0.6371,2026-08-04 03:21:12.298,2026-08-04 03:21:17.405
bus_ID_1,FLUSH,43,bus,651,367,684,366,0.5613,2026-08-04 03:21:17.633,2026-08-04 03:21:17.766
truck_ID_5,FLUSH,43,truck,633,365,757,369,0.5673,2026-08-04 03:21:17.602,2026-08-04 03:21:17.972
truck_ID_6,FLUSH,46,truck,719,366,771,372,0.5327,2026-08-04 03:21:17.841,2026-08-04 03:21:18.001
car_ID_20,FLUSH,43,car,358,333,805,374,0.5943,2026-08-04 03:21:16.298,2026-08-04 03:21:18.216
car_ID_22,FLUSH,46,car,453,349,801,375,0.6119,2026-08-04 03:21:17.010,2026-08-04 03:21:18.417
car_ID_24,FLUSH,48,car,397,357,944,391,0.7549,2026-08-04 03:21:18.032,2026-08-04 03:21:20.345
car_ID_16,FLUSH,32,car,607,253,597,276,0.5707,2026-08-04 03:21:12.771,2026-08-04 03:21:21.347
car_ID_25,FLUSH,55,car,449,272,435,275,0.5472,2026-08-04 03:21:20.887,2026-08-04 03:21:21.670
car_ID_26,FLUSH,57,car,487,260,469,263,0.5301,2026-08-04 03:21:21.481,2026-08-04 03:21:22.165
car_ID_30,FLUSH,66,car,267,355,267,355,0.5097,2026-08-04 03:21:23.860,2026-08-04 03:21:24.032
car_ID_28,FLUSH,60,car,738,262,782,254,0.6135,2026-08-04 03:21:22.904,2026-08-04 03:21:24.254
car_ID_19,FLUSH,40,car,617,255,486,274,0.5777,2026-08-04 03:21:14.895,2026-08-04 03:21:24.485
car_ID_32,FLUSH,68,car,617,255,607,256,0.5833,2026-08-04 03:21:25.294,2026-08-04 03:21:25.634
car_ID_29,FLUSH,61,car,403,305,715,260,0.6978,2026-08-04 03:21:23.026,2026-08-04 03:21:26.497
car_ID_33,FLUSH,55,car,425,279,426,279,0.5204,2026-08-04 03:21:26.730,2026-08-04 03:21:26.762
car_ID_34,FLUSH,40,car,477,273,474,273,0.5383,2026-08-04 03:21:27.134,2026-08-04 03:21:27.211
car_ID_23,FLUSH,45,car,621,258,529,273,0.6153,2026-08-04 03:21:17.633,2026-08-04 03:21:27.722
car_ID_27,FLUSH,58,car,415,322,796,258,0.7262,2026-08-04 03:21:21.709,2026-08-04 03:21:27.830
car_ID_31,FLUSH,67,car,391,337,701,282,0.7882,2026-08-04 03:21:24.623,2026-08-04 03:21:27.927
car_ID_36,FLUSH,74,car,768,248,768,248,0.5240,2026-08-04 03:21:28.819,2026-08-04 03:21:29.189
car_ID_37,FLUSH,79,car,482,280,485,279,0.5806,2026-08-04 03:21:30.489,2026-08-04 03:21:30.559
car_ID_38,FLUSH,81,car,521,280,532,272,0.5485,2026-08-04 03:21:30.897,2026-08-04 03:21:31.618
car_ID_39,FLUSH,83,car,572,257,552,256,0.5338,2026-08-04 03:21:31.266,2026-08-04 03:21:31.721
car_ID_35,FLUSH,75,car,743,275,797,257,0.6960,2026-08-04 03:21:28.687,2026-08-04 03:21:31.954
car_ID_40,FLUSH,85,car,579,263,568,265,0.5276,2026-08-04 03:21:31.890,2026-08-04 03:21:32.124
truck_ID_7,FLUSH,73,truck,397,297,717,251,0.7053,2026-08-04 03:21:28.092,2026-08-04 03:21:32.124
truck_ID_8,FLUSH,87,truck,742,250,772,245,0.5948,2026-08-04 03:21:32.955,2026-08-04 03:21:34.441
car_ID_43,FLUSH,89,car,703,344,703,344,0.6190,2026-08-04 03:21:34.730,2026-08-04 03:21:34.730
car_ID_41,FLUSH,86,car,1078,349,401,334,0.7958,2026-08-04 03:21:32.718,2026-08-04 03:21:36.058
car_ID_44,FLUSH,91,car,1049,342,723,346,0.7497,2026-08-04 03:21:35.603,2026-08-04 03:21:36.861
truck_ID_9,FLUSH,90,truck,1033,283,940,281,0.5971,2026-08-04 03:21:35.962,2026-08-04 03:21:36.980
car_ID_45,FLUSH,96,car,764,338,421,331,0.6349,2026-08-04 03:21:36.729,2026-08-04 03:21:38.098
car_ID_46,FLUSH,99,car,1032,347,348,332,0.8071,2026-08-04 03:21:38.297,2026-08-04 03:21:40.320
car_ID_47,FLUSH,103,car,980,347,402,336,0.6770,2026-08-04 03:21:40.123,2026-08-04 03:21:42.195
truck_ID_10,FLUSH,90,truck,899,280,760,264,0.6289,2026-08-04 03:21:38.519,2026-08-04 03:21:42.278
truck_ID_11,FLUSH,104,truck,768,266,760,257,0.5932,2026-08-04 03:21:40.869,2026-08-04 03:21:42.753
truck_ID_12,FLUSH,111,truck,760,259,769,253,0.5617,2026-08-04 03:21:42.437,2026-08-04 03:21:44.460
car_ID_48,FLUSH,108,car,616,257,568,265,0.5772,2026-08-04 03:21:41.426,2026-08-04 03:21:45.720
car_ID_50,FLUSH,114,car,616,257,612,257,0.5503,2026-08-04 03:21:45.960,2026-08-04 03:21:46.197
car_ID_49,FLUSH,113,car,1105,347,347,331,0.7277,2026-08-04 03:21:44.120,2026-08-04 03:21:46.598
car_ID_51,FLUSH,108,car,570,263,569,261,0.5581,2026-08-04 03:21:46.890,2026-08-04 03:21:47.590
car_ID_53,FLUSH,120,car,712,245,712,245,0.5097,2026-08-04 03:21:47.590,2026-08-04 03:21:47.590
car_ID_42,FLUSH,83,car,531,272,533,273,0.5565,2026-08-04 03:21:33.022,2026-08-04 03:21:48.199
car_ID_52,FLUSH,119,car,990,348,603,343,0.7361,2026-08-04 03:21:47.460,2026-08-04 03:21:48.316
car_ID_54,FLUSH,126,car,1095,343,1095,343,0.5775,2026-08-04 03:21:49.535,2026-08-04 03:21:49.992
car_ID_57,FLUSH,131,car,606,251,601,251,0.5953,2026-08-04 03:21:50.830,2026-08-04 03:21:50.977
car_ID_55,FLUSH,128,car,509,350,425,338,0.6917,2026-08-04 03:21:50.595,2026-08-04 03:21:51.052
bus_ID_2,FLUSH,122,bus,234,331,998,324,0.7105,2026-08-04 03:21:48.200,2026-08-04 03:21:51.763
car_ID_56,FLUSH,129,car,531,271,532,272,0.5445,2026-08-04 03:21:50.830,2026-08-04 03:21:51.865
car_ID_59,FLUSH,136,car,658,251,657,252,0.5632,2026-08-04 03:21:52.389,2026-08-04 03:21:52.519
car_ID_63,FLUSH,138,car,781,234,780,234,0.5204,2026-08-04 03:21:53.865,2026-08-04 03:21:53.906
car_ID_58,FLUSH,132,car,571,265,570,265,0.5727,2026-08-04 03:21:50.902,2026-08-04 03:21:54.112
car_ID_62,FLUSH,130,car,478,271,486,275,0.5193,2026-08-04 03:21:53.702,2026-08-04 03:21:54.325
car_ID_61,FLUSH,140,car,622,255,604,256,0.5661,2026-08-04 03:21:53.702,2026-08-04 03:21:54.428
car_ID_64,FLUSH,141,car,422,277,413,278,0.5559,2026-08-04 03:21:55.031,2026-08-04 03:21:55.893
car_ID_65,FLUSH,132,car,572,262,565,262,0.5892,2026-08-04 03:21:55.175,2026-08-04 03:21:55.960
car_ID_67,FLUSH,144,car,711,242,711,242,0.5276,2026-08-04 03:21:57.802,2026-08-04 03:21:57.834
car_ID_68,FLUSH,141,car,413,280,413,281,0.5561,2026-08-04 03:21:58.864,2026-08-04 03:21:58.897
car_ID_71,FLUSH,149,car,644,250,644,251,0.5418,2026-08-04 03:22:02.355,2026-08-04 03:22:02.387
car_ID_69,FLUSH,130,car,481,277,425,283,0.6232,2026-08-04 03:22:00.595,2026-08-04 03:22:02.525
person_ID_1,FLUSH,153,person,484,351,484,351,0.6024,2026-08-04 03:22:02.134,2026-08-04 03:22:02.587
motorcycle_ID_1,FLUSH,150,motorcycle,418,370,833,390,0.6757,2026-08-04 03:22:01.929,2026-08-04 03:22:03.403
car_ID_73,FLUSH,149,car,618,253,606,254,0.5374,2026-08-04 03:22:04.442,2026-08-04 03:22:05.226
car_ID_72,FLUSH,156,car,347,368,915,390,0.7824,2026-08-04 03:22:03.652,2026-08-04 03:22:05.312
car_ID_75,FLUSH,165,car,615,256,615,256,0.5097,2026-08-04 03:22:07.436,2026-08-04 03:22:07.436
truck_ID_14,FLUSH,164,truck,553,258,553,258,0.6096,2026-08-04 03:22:07.827,2026-08-04 03:22:07.860
car_ID_60,FLUSH,129,car,533,274,312,301,0.6152,2026-08-04 03:21:53.498,2026-08-04 03:22:08.469
car_ID_74,FLUSH,161,car,354,361,995,383,0.7411,2026-08-04 03:22:06.207,2026-08-04 03:22:08.776
car_ID_70,FLUSH,152,car,970,309,776,252,0.6394,2026-08-04 03:22:02.134,2026-08-04 03:22:08.807
car_ID_77,FLUSH,169,car,658,251,658,252,0.5151,2026-08-04 03:22:08.840,2026-08-04 03:22:08.970
car_ID_66,FLUSH,132,car,569,264,420,277,0.5981,2026-08-04 03:21:57.062,2026-08-04 03:22:09.002
car_ID_76,FLUSH,167,car,368,350,1037,378,0.7874,2026-08-04 03:22:08.099,2026-08-04 03:22:10.403
car_ID_79,FLUSH,170,car,571,267,562,267,0.5228,2026-08-04 03:22:10.059,2026-08-04 03:22:10.434
car_ID_78,FLUSH,172,car,617,256,526,272,0.6054,2026-08-04 03:22:09.909,2026-08-04 03:22:16.364
truck_ID_13,FLUSH,149,truck,586,256,455,265,0.6812,2026-08-04 03:22:06.412,2026-08-04 03:22:16.490
car_ID_80,FLUSH,179,car,305,296,475,296,0.5900,2026-08-04 03:22:15.221,2026-08-04 03:22:16.695
car_ID_82,FLUSH,149,car,489,294,548,285,0.6279,2026-08-04 03:22:16.832,2026-08-04 03:22:17.538
car_ID_83,FLUSH,184,car,527,272,527,272,0.5699,2026-08-04 03:22:18.501,2026-08-04 03:22:18.832
car_ID_81,FLUSH,180,car,413,324,682,287,0.6669,2026-08-04 03:22:16.489,2026-08-04 03:22:19.116
truck_ID_15,FLUSH,179,truck,456,263,458,265,0.6311,2026-08-04 03:22:17.000,2026-08-04 03:22:19.116
truck_ID_17,FLUSH,188,truck,445,271,453,273,0.6042,2026-08-04 03:22:21.109,2026-08-04 03:22:21.194
car_ID_85,FLUSH,180,car,708,266,752,257,0.5771,2026-08-04 03:22:20.358,2026-08-04 03:22:22.232
truck_ID_16,FLUSH,186,truck,453,290,609,270,0.6105,2026-08-04 03:22:20.237,2026-08-04 03:22:22.296
car_ID_86,FLUSH,191,car,305,301,305,300,0.5097,2026-08-04 03:22:23.266,2026-08-04 03:22:23.295
car_ID_84,FLUSH,187,car,745,277,797,260,0.6402,2026-08-04 03:22:20.312,2026-08-04 03:22:23.331
car_ID_88,FLUSH,197,car,644,293,644,293,0.6096,2026-08-04 03:22:23.526,2026-08-04 03:22:23.999
car_ID_87,FLUSH,196,car,419,328,637,294,0.7177,2026-08-04 03:22:23.331,2026-08-04 03:22:25.067
truck_ID_18,FLUSH,192,truck,456,270,461,266,0.6291,2026-08-04 03:22:22.561,2026-08-04 03:22:26.832
car_ID_92,FLUSH,209,car,616,255,606,254,0.5757,2026-08-04 03:22:26.937,2026-08-04 03:22:27.140
car_ID_89,FLUSH,193,car,407,304,679,273,0.6699,2026-08-04 03:22:24.505,2026-08-04 03:22:27.791
car_ID_90,FLUSH,206,car,409,332,676,286,0.7191,2026-08-04 03:22:25.933,2026-08-04 03:22:28.550
car_ID_91,FLUSH,208,car,752,276,796,264,0.5915,2026-08-04 03:22:26.871,2026-08-04 03:22:28.954
truck_ID_19,FLUSH,202,truck,342,298,653,265,0.7105,2026-08-04 03:22:26.102,2026-08-04 03:22:29.192
car_ID_93,FLUSH,210,car,392,301,615,280,0.6994,2026-08-04 03:22:27.728,2026-08-04 03:22:29.799
car_ID_94,FLUSH,213,car,419,330,672,285,0.6534,2026-08-04 03:22:28.685,2026-08-04 03:22:31.161
truck_ID_21,FLUSH,219,truck,711,259,715,254,0.5810,2026-08-04 03:22:30.592,2026-08-04 03:22:31.221
car_ID_96,FLUSH,193,car,752,276,779,273,0.5915,2026-08-04 03:22:29.988,2026-08-04 03:22:31.336
car_ID_98,FLUSH,219,car,705,266,711,267,0.5089,2026-08-04 03:22:31.511,2026-08-04 03:22:31.794
car_ID_97,FLUSH,221,car,527,273,526,274,0.5240,2026-08-04 03:22:31.215,2026-08-04 03:22:32.021
truck_ID_20,FLUSH,212,truck,448,272,455,268,0.6840,2026-08-04 03:22:27.663,2026-08-04 03:22:32.429
car_ID_101,FLUSH,219,car,748,258,752,256,0.5097,2026-08-04 03:22:33.801,2026-08-04 03:22:34.161
car_ID_99,FLUSH,223,car,409,307,647,276,0.7099,2026-08-04 03:22:32.364,2026-08-04 03:22:34.422
car_ID_95,FLUSH,217,car,392,302,751,255,0.6437,2026-08-04 03:22:29.157,2026-08-04 03:22:35.891
car_ID_100,FLUSH,224,car,753,278,800,260,0.6673,2026-08-04 03:22:32.429,2026-08-04 03:22:35.972
car_ID_103,FLUSH,223,car,712,265,789,246,0.6125,2026-08-04 03:22:35.599,2026-08-04 03:22:39.164
car_ID_104,FLUSH,238,car,610,254,525,269,0.6119,2026-08-04 03:22:44.525,2026-08-04 03:22:47.158
car_ID_102,FLUSH,228,car,527,273,526,274,0.5568,2026-08-04 03:22:34.148,2026-08-04 03:22:48.510
car_ID_105,FLUSH,239,car,1042,350,408,341,0.7700,2026-08-04 03:22:47.056,2026-08-04 03:22:50.091
car_ID_106,FLUSH,244,car,1084,349,813,345,0.7477,2026-08-04 03:22:49.922,2026-08-04 03:22:51.015
car_ID_107,FLUSH,228,car,526,273,526,273,0.5303,2026-08-04 03:22:50.693,2026-08-04 03:22:51.726
car_ID_108,FLUSH,248,car,721,342,362,336,0.7157,2026-08-04 03:22:51.354,2026-08-04 03:22:52.890
car_ID_109,FLUSH,247,car,854,300,763,285,0.6950,2026-08-04 03:22:51.566,2026-08-04 03:22:53.400
car_ID_110,FLUSH,249,car,1064,315,418,334,0.7027,2026-08-04 03:22:51.793,2026-08-04 03:22:54.259
car_ID_111,FLUSH,250,car,977,310,779,270,0.7030,2026-08-04 03:22:52.454,2026-08-04 03:22:55.523
car_ID_115,FLUSH,257,car,707,280,699,275,0.5546,2026-08-04 03:22:55.100,2026-08-04 03:22:55.665
car_ID_112,FLUSH,228,car,526,274,527,273,0.5379,2026-08-04 03:22:53.162,2026-08-04 03:22:55.928
car_ID_116,FLUSH,257,car,713,267,712,267,0.5490,2026-08-04 03:22:56.764,2026-08-04 03:22:56.769
car_ID_118,FLUSH,266,car,303,303,303,303,0.5169,2026-08-04 03:23:00.096,2026-08-04 03:23:00.129
car_ID_114,FLUSH,256,car,938,305,800,253,0.6532,2026-08-04 03:22:54.903,2026-08-04 03:23:00.820
car_ID_117,FLUSH,263,car,620,257,542,267,0.6450,2026-08-04 03:22:59.958,2026-08-04 03:23:01.595
car_ID_119,FLUSH,271,car,635,256,534,267,0.5987,2026-08-04 03:23:01.467,2026-08-04 03:23:03.959
car_ID_113,FLUSH,253,car,609,254,526,273,0.5743,2026-08-04 03:22:54.426,2026-08-04 03:23:05.119
car_ID_120,FLUSH,274,car,612,257,551,263,0.6173,2026-08-04 03:23:04.094,2026-08-04 03:23:05.726
car_ID_121,FLUSH,253,car,528,273,519,273,0.5421,2026-08-04 03:23:06.167,2026-08-04 03:23:06.452
truck_ID_22,FLUSH,226,truck,455,267,354,280,0.7208,2026-08-04 03:22:32.853,2026-08-04 03:23:08.256
truck_ID_23,FLUSH,279,truck,367,375,367,375,0.5290,2026-08-04 03:23:08.763,2026-08-04 03:23:08.763
car_ID_123,FLUSH,280,car,367,374,367,374,0.5665,2026-08-04 03:23:08.763,2026-08-04 03:23:09.218
car_ID_122,FLUSH,279,car,356,375,1002,400,0.8445,2026-08-04 03:23:08.698,2026-08-04 03:23:10.297
car_ID_124,FLUSH,283,car,391,352,988,371,0.7274,2026-08-04 03:23:10.265,2026-08-04 03:23:12.604
car_ID_125,FLUSH,286,car,594,247,537,255,0.5929,2026-08-04 03:23:12.356,2026-08-04 03:23:13.385
bus_ID_3,FLUSH,289,bus,445,344,445,344,0.5515,2026-08-04 03:23:14.134,2026-08-04 03:23:14.134
car_ID_126,FLUSH,289,car,455,345,544,349,0.5740,2026-08-04 03:23:14.164,2026-08-04 03:23:14.536
car_ID_127,FLUSH,290,car,508,348,789,356,0.5187,2026-08-04 03:23:14.328,2026-08-04 03:23:15.092
truck_ID_25,FLUSH,289,truck,399,340,805,355,0.6265,2026-08-04 03:23:13.928,2026-08-04 03:23:15.091
truck_ID_24,FLUSH,290,truck,368,340,897,357,0.5295,2026-08-04 03:23:13.719,2026-08-04 03:23:15.291
car_ID_128,FLUSH,293,car,397,364,942,397,0.7831,2026-08-04 03:23:15.831,2026-08-04 03:23:17.588
car_ID_130,FLUSH,298,car,513,293,513,293,0.6167,2026-08-04 03:23:20.926,2026-08-04 03:23:20.926
car_ID_131,FLUSH,299,car,384,316,674,276,0.7554,2026-08-04 03:23:21.333,2026-08-04 03:23:24.200
car_ID_132,FLUSH,304,car,709,264,724,262,0.6472,2026-08-04 03:23:24.860,2026-08-04 03:23:25.364
truck_ID_26,FLUSH,301,truck,365,313,642,268,0.7123,2026-08-04 03:23:22.698,2026-08-04 03:23:25.568
car_ID_129,FLUSH,297,car,475,324,786,269,0.5985,2026-08-04 03:23:20.693,2026-08-04 03:23:25.630
car_ID_133,FLUSH,305,car,415,331,515,295,0.5328,2026-08-04 03:23:25.097,2026-08-04 03:23:25.990
car_ID_136,FLUSH,308,car,1044,350,1043,351,0.5027,2026-08-04 03:23:26.265,2026-08-04 03:23:26.270
car_ID_137,FLUSH,306,car,790,260,791,261,0.5608,2026-08-04 03:23:26.664,2026-08-04 03:23:26.734
car_ID_134,FLUSH,307,car,428,329,682,284,0.7434,2026-08-04 03:23:25.194,2026-08-04 03:23:27.594
car_ID_138,FLUSH,308,car,1036,351,1039,351,0.5315,2026-08-04 03:23:27.420,2026-08-04 03:23:27.998
truck_ID_27,FLUSH,311,truck,762,259,785,252,0.6056,2026-08-04 03:23:27.593,2026-08-04 03:23:29.059
car_ID_141,FLUSH,314,car,717,263,717,263,0.5026,2026-08-04 03:23:28.993,2026-08-04 03:23:29.496
car_ID_143,FLUSH,308,car,1041,351,1040,351,0.5240,2026-08-04 03:23:29.358,2026-08-04 03:23:30.114
car_ID_135,FLUSH,310,car,394,310,723,262,0.7269,2026-08-04 03:23:26.087,2026-08-04 03:23:30.524
car_ID_140,FLUSH,307,car,743,274,789,263,0.6636,2026-08-04 03:23:28.788,2026-08-04 03:23:31.131
car_ID_139,FLUSH,313,car,378,316,761,255,0.7161,2026-08-04 03:23:27.558,2026-08-04 03:23:33.258
car_ID_146,FLUSH,319,car,647,346,614,346,0.6477,2026-08-04 03:23:34.069,2026-08-04 03:23:34.207
car_ID_142,FLUSH,315,car,397,313,765,252,0.6826,2026-08-04 03:23:29.093,2026-08-04 03:23:34.784
car_ID_145,FLUSH,317,car,614,253,526,267,0.6032,2026-08-04 03:23:33.699,2026-08-04 03:23:35.751
car_ID_144,FLUSH,308,car,1029,353,383,341,0.7481,2026-08-04 03:23:31.729,2026-08-04 03:23:35.854
car_ID_148,FLUSH,315,car,792,243,792,243,0.5133,2026-08-04 03:23:36.703,2026-08-04 03:23:36.703
car_ID_147,FLUSH,321,car,1017,344,491,338,0.7370,2026-08-04 03:23:35.025,2026-08-04 03:23:37.158
car_ID_149,FLUSH,326,car,474,337,402,336,0.6280,2026-08-04 03:23:37.201,2026-08-04 03:23:37.998
car_ID_150,FLUSH,328,car,963,312,805,258,0.6568,2026-08-04 03:23:37.962,2026-08-04 03:23:44.961
car_ID_151,FLUSH,333,car,615,260,381,284,0.6804,2026-08-04 03:23:41.660,2026-08-04 03:23:45.455
car_ID_153,FLUSH,339,car,628,256,565,262,0.5520,2026-08-04 03:23:46.363,2026-08-04 03:23:47.929
car_ID_152,FLUSH,338,car,609,253,388,279,0.5658,2026-08-04 03:23:45.488,2026-08-04 03:23:49.495
car_ID_154,FLUSH,339,car,446,273,431,275,0.5497,2026-08-04 03:23:50.093,2026-08-04 03:23:50.355
car_ID_155,FLUSH,342,car,618,267,385,294,0.7029,2026-08-04 03:23:50.223,2026-08-04 03:23:53.101
car_ID_156,FLUSH,347,car,392,365,1063,387,0.8543,2026-08-04 03:23:57.093,2026-08-04 03:23:58.723
car_ID_157,FLUSH,354,car,611,260,428,281,0.5803,2026-08-04 03:24:03.094,2026-08-04 03:24:05.195
car_ID_159,FLUSH,363,car,395,333,598,306,0.6729,2026-08-04 03:24:08.528,2026-08-04 03:24:10.854
car_ID_163,FLUSH,365,car,604,260,603,261,0.5062,2026-08-04 03:24:11.095,2026-08-04 03:24:11.128
car_ID_161,FLUSH,367,car,608,299,685,289,0.6746,2026-08-04 03:24:10.365,2026-08-04 03:24:11.327
car_ID_165,FLUSH,369,car,544,270,527,270,0.6559,2026-08-04 03:24:11.934,2026-08-04 03:24:12.123
car_ID_166,FLUSH,370,car,544,265,539,266,0.5632,2026-08-04 03:24:12.428,2026-08-04 03:24:12.520
car_ID_160,FLUSH,364,car,611,255,389,280,0.5889,2026-08-04 03:24:09.292,2026-08-04 03:24:12.927
car_ID_164,FLUSH,368,car,395,316,642,281,0.6961,2026-08-04 03:24:11.734,2026-08-04 03:24:13.988
car_ID_162,FLUSH,366,car,420,305,712,266,0.6610,2026-08-04 03:24:10.434,2026-08-04 03:24:14.294
car_ID_167,FLUSH,372,car,614,254,562,261,0.5717,2026-08-04 03:24:14.098,2026-08-04 03:24:15.328
car_ID_158,FLUSH,360,car,379,315,803,256,0.6844,2026-08-04 03:24:07.703,2026-08-04 03:24:16.031
car_ID_168,FLUSH,366,car,717,268,726,259,0.5656,2026-08-04 03:24:15.559,2026-08-04 03:24:16.031
car_ID_169,FLUSH,376,car,657,253,657,253,0.5062,2026-08-04 03:24:16.031,2026-08-04 03:24:16.031
car_ID_170,FLUSH,377,car,609,284,618,283,0.5240,2026-08-04 03:24:16.530,2026-08-04 03:24:16.628
car_ID_172,FLUSH,379,car,654,276,659,276,0.5864,2026-08-04 03:24:17.231,2026-08-04 03:24:17.332
car_ID_171,FLUSH,378,car,754,257,793,247,0.5898,2026-08-04 03:24:17.024,2026-08-04 03:24:18.667
car_ID_173,FLUSH,384,car,584,269,574,273,0.5932,2026-08-04 03:24:19.967,2026-08-04 03:24:20.265
truck_ID_28,FLUSH,374,truck,358,301,718,257,0.7291,2026-08-04 03:24:14.714,2026-08-04 03:24:20.693
truck_ID_30,FLUSH,374,truck,754,254,770,250,0.6051,2026-08-04 03:24:21.741,2026-08-04 03:24:23.064
car_ID_174,FLUSH,388,car,425,301,371,291,0.6184,2026-08-04 03:24:22.238,2026-08-04 03:24:23.363
car_ID_176,FLUSH,390,car,591,308,630,300,0.5578,2026-08-04 03:24:23.106,2026-08-04 03:24:24.031
truck_ID_29,FLUSH,383,truck,372,296,662,260,0.6843,2026-08-04 03:24:19.321,2026-08-04 03:24:24.030
car_ID_177,FLUSH,396,car,558,259,558,259,0.5062,2026-08-04 03:24:24.724,2026-08-04 03:24:24.724
car_ID_175,FLUSH,389,car,472,301,648,278,0.6092,2026-08-04 03:24:22.663,2026-08-04 03:24:25.196
truck_ID_32,FLUSH,397,truck,730,253,777,249,0.6251,2026-08-04 03:24:24.607,2026-08-04 03:24:26.766
truck_ID_31,FLUSH,395,truck,371,297,595,270,0.6665,2026-08-04 03:24:24.505,2026-08-04 03:24:27.315
truck_ID_34,FLUSH,404,truck,699,259,699,259,0.5365,2026-08-04 03:24:28.720,2026-08-04 03:24:28.887
truck_ID_35,FLUSH,404,truck,742,253,774,249,0.5511,2026-08-04 03:24:29.935,2026-08-04 03:24:31.367
truck_ID_36,FLUSH,412,truck,565,265,567,265,0.7272,2026-08-04 03:24:31.433,2026-08-04 03:24:31.466
car_ID_178,FLUSH,413,car,462,271,413,276,0.6639,2026-08-04 03:24:31.691,2026-08-04 03:24:32.225
truck_ID_37,FLUSH,415,truck,350,305,664,260,0.7691,2026-08-04 03:24:32.533,2026-08-04 03:24:35.714
truck_ID_38,FLUSH,420,truck,370,298,608,268,0.6676,2026-08-04 03:24:35.714,2026-08-04 03:24:38.653
truck_ID_33,FLUSH,403,truck,367,298,780,250,0.6512,2026-08-04 03:24:28.332,2026-08-04 03:24:39.666
car_ID_180,FLUSH,429,car,302,303,302,303,0.5347,2026-08-04 03:24:40.493,2026-08-04 03:24:40.998
