display_id,kind,track_id,label,start_x,start_y,end_x,end_y,avg_confidence,first_timestamp,last_timestamp
car_ID_3,FLUSH,3,car,342,381,342,381,0.3066,2026-07-19 12:10:44.322,2026-07-19 12:10:44.788
car_ID_2,FLUSH,2,car,1022,481,410,552,0.8412,2026-07-19 12:10:42.887,2026-07-19 12:10:45.087
car_ID_1,FLUSH,1,car,307,401,307,401,0.3640,2026-07-19 12:10:34.690,2026-07-19 12:11:11.891
bicycle_ID_2,FLUSH,6,bicycle,53,489,123,491,0.5143,2026-07-19 12:11:12.192,2026-07-19 12:11:13.058
car_ID_4,FLUSH,7,car,308,402,308,402,0.3273,2026-07-19 12:11:12.225,2026-07-19 12:11:13.092
bicycle_ID_1,FLUSH,5,bicycle,50,489,174,492,0.4447,2026-07-19 12:11:12.156,2026-07-19 12:11:13.324
car_ID_5,FLUSH,9,car,307,401,308,402,0.3378,2026-07-19 12:11:13.292,2026-07-19 12:11:14.889
bicycle_ID_4,FLUSH,10,bicycle,681,469,681,469,0.3137,2026-07-19 12:11:15.288,2026-07-19 12:11:15.763
bicycle_ID_3,FLUSH,8,bicycle,244,492,893,457,0.6081,2026-07-19 12:11:13.224,2026-07-19 12:11:16.889
bicycle_ID_5,FLUSH,11,bicycle,829,461,994,453,0.4832,2026-07-19 12:11:16.088,2026-07-19 12:11:17.024
person_ID_1,FLUSH,4,person,46,475,1024,436,0.5735,2026-07-19 12:11:12.156,2026-07-19 12:11:17.288
bicycle_ID_6,FLUSH,12,bicycle,1000,453,1000,453,0.4064,2026-07-19 12:11:17.088,2026-07-19 12:11:17.556
car_ID_6,FLUSH,4,car,1031,441,1034,442,0.5760,2026-07-19 12:11:17.324,2026-07-19 12:11:17.856
car_ID_7,FLUSH,14,car,307,402,307,402,0.3030,2026-07-19 12:12:34.064,2026-07-19 12:12:34.533
person_ID_2,FLUSH,13,person,979,399,752,410,0.4789,2026-07-19 12:12:26.734,2026-07-19 12:12:34.564
person_ID_4,FLUSH,16,person,727,417,727,417,0.3743,2026-07-19 12:12:34.737,2026-07-19 12:12:35.199
person_ID_5,FLUSH,17,person,676,420,676,420,0.3743,2026-07-19 12:12:36.134,2026-07-19 12:12:36.597
person_ID_6,FLUSH,18,person,653,422,653,422,0.6274,2026-07-19 12:12:36.730,2026-07-19 12:12:37.196
car_ID_9,FLUSH,21,car,307,402,307,402,0.3839,2026-07-19 12:12:41.401,2026-07-19 12:12:42.035
person_ID_3,FLUSH,15,person,33,422,280,414,0.5242,2026-07-19 12:12:34.333,2026-07-19 12:12:42.797
truck_ID_1,FLUSH,22,truck,715,482,873,468,0.5022,2026-07-19 12:12:43.096,2026-07-19 12:12:43.530
car_ID_10,FLUSH,22,car,760,478,979,454,0.6095,2026-07-19 12:12:43.197,2026-07-19 12:12:43.961
truck_ID_2,FLUSH,20,truck,763,478,894,466,0.4986,2026-07-19 12:12:43.197,2026-07-19 12:12:43.962
bus_ID_2,FLUSH,20,bus,989,452,1004,449,0.4919,2026-07-19 12:12:44.031,2026-07-19 12:12:44.133
person_ID_8,FLUSH,23,person,331,415,332,414,0.3739,2026-07-19 12:12:43.962,2026-07-19 12:12:44.229
bus_ID_1,FLUSH,22,bus,985,453,985,453,0.3039,2026-07-19 12:12:44.006,2026-07-19 12:12:44.462
person_ID_7,FLUSH,19,person,582,426,363,431,0.4106,2026-07-19 12:12:38.528,2026-07-19 12:12:44.529
car_ID_11,FLUSH,23,car,309,402,308,402,0.3124,2026-07-19 12:12:44.261,2026-07-19 12:12:44.797
car_ID_8,FLUSH,20,car,51,503,1032,436,0.7617,2026-07-19 12:12:41.196,2026-07-19 12:12:44.831
person_ID_10,FLUSH,25,person,326,433,313,439,0.3697,2026-07-19 12:12:44.999,2026-07-19 12:12:45.796
person_ID_11,FLUSH,26,person,280,429,36,433,0.4679,2026-07-19 12:12:46.163,2026-07-19 12:12:53.361
